Unique_SMILES	Mol_ID
NC12CCCC2CN(C1)C(=O)C=3C=CN=C4NC(CC5CC5)=NC34	Z3132874616
O=C(CC=1C=CC(=CC1)C(F)(F)F)NC2=NN=CN2	Z352532490
O=C(NC1=NN=CN1)C=2C=CC=C(C2)N3C=CC=C3	Z352536810
CC=1C=C(NC(=O)CCC=2C(C)=NN(C)C2C)NN1	Z666230040
CCCCCOC1=CC=C(C2=CC=CC=C12)S(N)(=O)=O	Z385453320
CC=1C=C(NC(C)CCC2=CC=CO2)N3N=CN=C3N1	Z64693318
NC(=O)C1=CN(N=C1C=2C=CC=NC2)C=3C=CC=CC3	Z55930766
Cl.OC=1C=CC(=CC1)C(NCC2=CC=CO2)C=3C=CC=CC3	Z234893985
CC1=NNC=C1CNC(C=2C=CC=CC2)C=3C=CC=CN3	Z728822720
CCOC1=NN=C(CN2CCOC(C2)C3=NC(C)=NN3)S1	Z1268946834
CN1N=C(CCC1=O)C(=O)NC=2C=CC=C(C2)C3=CC=NN3	Z372561410
O=C(NCCCC1=NN=CN1)C=2C=C(Cl)C=3OCCOC3C2	Z1233248068
CC1=NNC(=N1)C2CN(CC3=NN=C(O3)C4CCC4)CCO2	Z1268948130
NC1CC2CC(CC12)C(=O)NC3=CN=C4C(F)=C(F)C=CC4=C3	Z3133984282
O=C(NC=1C=CC=2OC(F)(F)OC2C1)C=3C=CC=4NC=NC4C3	Z99495517
Cl.CC1=NN(C)C(C)=C1CNC(C=2C=CC=CC2)C=3C=CC=CN3	Z2735619571
Cl.Cl.CCN(CC=1C=CC(=CC1)C(=O)NC=2C=CC=CC2CN)C(C)C	Z3307436638
C=1C=CC(=CC1)CC(NCC2=NC=3C=CC=CC3O2)C=4C=CC=CC4	Z125701090
CC(=O)N1C=CC=2C=CC=CC2C1CC(=O)NC=3C=CC=C(C3)C4=CC=NN4	Z372561100
NC1CC2CC(CC12)C(=O)NCCC=3C=CC=4C=NNC4C3	Z3138680931
O=C(C=CC=1C=CC=2OCOC2C1)NCCC=3C=CC=CN3	Z32446527
OCC=1C=CC(=CC1)C=2C=C(F)C=C(C2)CN3C=CN=C3	Z3182043702
NC1=NC(=NN1)N2CCC(CC2)NC(=O)CC=3C=CC(Cl)=CC3	Z3215989175
Cl.C[C@H]1CNCCN1C(=O)CNC(=O)C2=CN=C3C=CC=CC3=C2O	Z1537531341
COC=1C=CC(Cl)=CC1NCC(=O)N2CC(C2)C=3N=CNN3	Z3268510246
COC1(CCC1)C2=NOC(=N2)C3=NC(=C4C=CC=CN34)S(N)(=O)=O	Z3268557696
CN1CCCC(C1)C2=NC(=NO2)C=3C=CC(=NC3)OC=4C=CC=CC4	Z3290576805
CC(C)(C)C1=NC(=CS1)C(=O)N2CCC(CC2)NC3=NC(N)=NN3	Z3290579789
O=C(CCCN1C=NC=2C=CC=CC21)NC3=NC(CO)=NN3	Z3290579908
CN1C=C(C=N1)CCNC(=O)NC2=NN=CS2	Z543765684
ClC=1C=CC(=CC1)C2=NNC=C2CNCC3CCCO3	Z90504495
CN1CCN(C(=O)C=2C=CN=C3N=CC=NC23)C(C)(C)C1	Z3290588416
CNC(=O)C=1C=C(C=CN1)OC2CCN(C2)C(=O)C=3C=COC3C4CC4	Z1986939645
O=C(CNC(=O)C=1C=CC(F)=CC1F)NC2=NC=CS2	Z224568934
CC=1N=CSC1C(=O)N2CCCC(C2)C3=NN=C4C=CC=CN34	Z422496140
CN1C=CN=C1C=2C=C(NC(=O)C=3C=COC3C4CC4)NN2	Z1988954050
CCNC1=NN=C(O1)C(=O)NC2CCC=3NC=4C=CC(C)=CC4C3C2	Z3343192308
CC(NC(=O)NCCC(N)=O)C=1C=CC(=CC1)N2C=NC=N2	Z448864712
NC(=O)CSC1=NC=2C=C(C=CC2N1CC=3C=CC=CC3)C(F)(F)F	Z15929915
CN1C(=CC=2C=C(C=CC21)C(F)(F)F)C(=O)N3CCC(CC3)C4OCCCC4N	Z3353989131
CNC=1N=CC(=CN1)CN2CCCN(CC2)C(=O)OCC(C)C	Z3409734099
O=C(C=1C=CC(F)=CC1)N(CC=2C=CC=NC2)CC3CCNC3	Z1762145983
CN1N=CC=C1C(=O)N2CCNCC2C=3C=CC=C(F)C3	Z2394254833
CNC(=O)C=1N=C(C)C(C)=C(N1)N2CC[C@H](C2)NCC3=NNC(C)=C3C	Z3685948292
O=C(NCCC1CC2CCC1C2)C3CCCCN3C(=O)C=4C=CC=CC4	Z509365040
NC(=O)COC=1N=CN=C2SC=C(C=3C=CC(F)=CC3)C12	Z16508090
CC=1N=C(N=C(C1C)N2CC[C@H](C2)NCC=3C=CNN3)C(=O)N(C)C	Z3685950138
O=C(N[C@@H]1CC(CN2C=CN=C2)C[C@H]1O)C=3C=CC=C(C3)NC=4C=CN=CC4 |&1:3,13,r|	Z3687059758
CCC(C)NC(=O)CSC=1N=NC(C=2C=CC(C)=CC2)=C(N1)C=3C=CC(C)=CC3	Z16547021
CC=1C=CC(=CC1)C=2N=NC(=NC2C=3C=CC(C)=CC3)SCC(N)=O	Z16547684
NC1=CC(=NN1)C2CCN(CC2)C3=NC(=NS3)C=4C=CC=CC4	Z1724529657
C[C@@H]1COC[C@@](CO)(CNC(=O)C=2C=CC(=CC2)NC=3N=CC=CN3)N1C	Z3687118023
O=C(NC=1C=CC(=CC1)S(=O)(=O)NCC2CC2)C=3C=NC=4NC=NC4C3	Z3723647887
CN(C)C=1C=CC(=CN1)NC(=O)NC(CN2C=CN=C2)C(C)(C)C	Z511528570
CC(CN1C=CC=N1)NC(=O)NC2=NN=CS2	Z409509926
CC1CCCCC1OCCNC(=O)C2=NC=3C=CC=CC3C(=O)N2	Z1149166480
ClC=1C=CC=2C(=NC=NC2C1)NCCCN3C=NC4=CC=CC=C43	Z127976096
O=C(NCC1CC2=CC=CC=C2O1)NC3=NN=CS3	Z409509762
O=C(NCCC=1C=CC=CC1)NC2=NN=CS2	Z409509716
O=C(CN1CCCC(CN2C=NC=N2)C1)NC3CCCCNC3=O	Z1139465859
COC=1C=CC(=CC1)C(NCC2=CC=C(C)O2)C3=NC=CN3C	Z401809910
CC1CCC=2NC=3C(=CC=CC3C2C1)C(=O)NCC(=O)NC4=NC=CS4	Z826790774
O=C(NC=1C=CC=C(C1)OCCO)C=2C=CC(=CC2)NC=3N=CC=CN3	Z3991697684
CC(NC(=O)NC=1C=NNC1)C=2C=CC=3OCC(=O)NC3C2	Z535603614
CN(C1CCCCC1)S(=O)(=O)C=2C=CC(=CC2)NC(=O)NCC=3C=CNN3	Z432978672
CN(CC1COC2=CC=CC=C2O1)C(=O)NCC=3C=CNN3	Z558472396
O=C(NCCNC=1C=CC=CN1)NC2CCCN(C2)C=3N=CC=CN3	Z448744214
O=C(NCC=1C=CNN1)NC=2C=CC(=CC2C(F)(F)F)N3C=CC=N3	Z433315962
COCCOC=1C=CC(=CN1)NC(=O)NCC=2C=CNN2	Z434966490
COC=1C=CC(=CC1F)CN2CCN(CC2)C(=O)NCC=3C=CNN3	Z558478782
FC=1C=CC=CC1CNC(C=2C=CC=CC2)C=3C=CC=CC3	Z44552306
COC=1C=CC(OC)=C(C1)CN2CCN(CC2)C=3C=C(C)N=C(N)N3	Z354269738
CN(C)C(CNC(=O)C1=NC=CN=C1N)C2=CC=CS2	Z252289768
CC1CC(CN1C(=O)C2=CC=CC=3NN=CC23)NC(=O)C4CCN(C)CC4	Z4108766162
NCC1CN(CCO1)C(=O)C=2C=C(C3=CC=CO3)N4C=NC(C(N)=O)=C4N2	Z4896601150
O=C(NCC1=CN2C=CC=CC2=N1)NCC=3C=CC=C(Cl)C3	Z230999940
Cl.COC=1C=CC(=CC1OC)CNC(C=2C=CC=CC2)C3=CC=CC=N3	Z839043094
CC1=NC=CN1C=2C=CC(=CC2)C(C)NCC=3C=CNN3	Z1385623194
NC(=O)C1=CC=C(CNC=2N=CN=C3OC(=CC23)C=4C=CC=CC4)O1	Z1502795468
CCC1=C(C=NN1C=2C=CC=C(Cl)C2)C(=O)N3CCCC(C3)C4=NN=C5C=CC=CN45	Z340154922
NC=1N=CC=NC1C(=O)NC2(CC=3C=CC(Cl)=CC3)CCOC2	Z2005170429
N#CC=1C(F)=CC=CC1NCCNC=2N=CC=CN2	Z1002229508
Br.NC(=NCCC=1C=CC=C2NC=CC12)NC=3C=CC=CN3	Z2518223817
O=C(C1=CC=2C=CC=CC2N1)N3CCN(CC3)S(=O)(=O)C4=CC=C5CCCCC5=C4	Z27543279
CC=1C=NC(=CN1)CN2CCNCC2C=3C=CC=C(Cl)C3	Z2445064682
CCC(CO)NC=1N=C(N=C2NC=NC12)C(F)(F)F	Z359356062
CN1C(=O)C2=C(N=CN2CCCC(=O)N3CCC(CC3)C(=O)N4CCCCCC4)N(C)C1=O	Z146270324
CN(C)C1=NOC(=N1)C2CCN(CC2)C(=O)NC=3C=NNC3	Z1918461006
CC1=CC(=NO1)NC(=O)CN2C[C@H]3CCC[C@]3(C2)C4=NC(CC=5C=CC=CC5)=NO4	Z1849876215
CC(NC(=O)C1CCCC1)C(=O)NC=2C=CC(=CC2)C3=NC(=NN3)C4CC4	Z1014896416
CN1N=CC=2C(=NC=NC21)NC3CCN(C3)C=4N=CC=CC4F	Z1396753458
COC(C)C1=NSC(=N1)N2CCC(CC2)C=3C=C(N)NN3	Z2010523825
COC=1C=C(C=CC1OC(F)F)CCNC(=O)C=2C=NC3=NNC(C)=C3C2	Z431758218
NC(=O)CNC(=O)C=1C=CC=C(C1)NC(=O)C=2C=CC=CC2Br	Z397348200
O=C1NC(NC=2N=CC=CC12)C3=CNN=C3C=4C=CC=NC4	Z1003790240
CC(C)N(C)C1CCN(CC1)C=2N=CN=C3C2C=NN3C	Z786279394
O=C(CSC=1C=CC=2C=CC=CC2C1)NC=3N=CC=CN3	Z17457728
NC(=O)CC1=CSC(=N1)NC(=O)C=2C=CC=C(C2)N3CCCC3=O	Z147205166
CN1C=CN=C1COC=2C=CC(=CC2)C(=O)NC(C3=NC=CN3C)C=4C=CC(F)=CC4	Z432390138
CN(C)C(CNC(=O)C1=CN2C=CC=NC2=N1)C3=CC=CO3	Z605449556
CC1=CN(CC(=O)NC=2C=CC=C(C2)C=3C=CC(=O)NN3)C=4C=CC=CC14	Z960620346
N#CC1(CCCCC1)NC(=O)CN2CCCC(C2)C3=CC=NN3	Z607874742
O=C(CN1CCCC(C1)C2=CC=NN2)NC3CCCC4=CC=CC=C43	Z607873310
O=C(CN1CCCC(C1)C2=CC=NN2)NCCOC=3C=CC(F)=CC3	Z607877426
CC=1C=CC(=CC1)C=2C(=O)C=3C=CC=CC3N(C)C2NC(=O)C=4C=CC=CC4F	Z1007027314
CC=1C=CN2C(NC(=O)C=3C=CN=C(C3)N(C)C)=C(N=C2C1)C=4C=CC(F)=CC4	Z442509388
ClC=1C=CC=C(C1)CCNC=2N=CC=CN2	Z52585050
CN(CCCN1C=NC=2C(N)=NC=NC21)CC=3C=CC=CC3	Z916007176
CC=1C=CC(C)=C(C1)OC=2C=CC(=CN2)CNC(=O)C3=NC=CN=C3N	Z424518956
CN(C)CCN(CC=1C=CC=CC1)C2=NC=3C=CC=CC3O2	Z1416488985
NC1CCC2CN(CC(O)COCC=3C=CC=CC3)CC12	Z2936915201
CN(CC=1N=NSC1Cl)CC2=CC=CC=C2Cl	Z141621922
CCCCN1C(=NC2=C1C(=O)NC(=O)N2C)N3CCN(CC=4C(Cl)=CC=CC4F)CC3	Z237733648
CC=1N=CC=C(N1)C(=O)NCCOC=2C=CC=3C=CC=CC3C2	Z729125408
CN1C=CN=C1C(NCC2=CC=CO2)C=3C=CC=CC3	Z635148422
CCCN(CCC1=CC=CC(F)=C1)CC(=O)NC=2C(C)=NNC2C	Z1196128427
CCC=1C=C(NN1)C(=O)NC[C@@H]2C[C@H](F)CN2C=3C=CN=C(N3)N(C)C	Z1759677566
CC1=NNC(C)=C1CC(=O)NCC2CC(O)CN2CC=3C=CC=CC3	Z1816993009
COC=1C=CC=C(C1)C2=C(NC=3C=CC=CC3)OC4=C2C(=O)N(C)C(=O)N4C	Z359420366
CC=1C=CC=C(C1)CN2C(=NC3=C2C(=O)NC(=O)N3C)N4CCN(CC=5C=CC=CC5F)CC4	Z237731574
CC=1C=CC=C(C1)CN2C(=NC3=C2C(=O)NC(=O)N3C)N4CCN(CCC(C)C)CC4	Z238917616
CC1=NNC(C)=C1C2CCCCCN2C(=O)NCC3=CN=C4CCCCN34	Z2122521826
CC(C)(C)C1=NC=2C=C(C=CC2O1)NC(=O)C=3N=CC=NC3N	Z373727108
CN1CCC(C)(CNC(=O)C2CCCCN2C(=O)C=3C=CC=CC3)CC1	Z1631151057
NC=1N=CC=NC1C(=O)NCCCNC=2C=CC(=CN2)C(F)(F)F	Z381246668
CC=1C=C(NC(=O)COC=2C=NC=3C=CC=CC3C2)N(C)N1	Z1801851375
CN1C(=O)NC(=O)C2=C1N=C(N(CC=3C=CC=CC3)CC=4C=CC=CC4)N2CC(=O)O	Z1203124479
CC=1NC2=NC=NN2C(C=3C=CC=NC3)C1C(=O)NC=4C=CC(F)=CC4	Z381785556
CC=1C=CC=C(C1)C=2C(=O)C3=CC=CC(C)=C3OC2NC(=O)C=4C=CC=CC4	Z992946444
CC=1C=C(C)N2C=C(CN(CC3=CC=CO3)CC=4C=CC=NC4)N=C2N1	Z1636036558
CC(=O)C=1C(=O)N(C)C=2C=CC(Cl)=CC2C1C=3C=CC=CC3	Z1636233601
NC=1N=CC=NC1C(=O)NC2CCN(CC2)C(=O)C3CCCCC3	Z408769860
CC(C)COCC(C)NC1=CC(=NC2=NC=NN12)C(F)(F)F	Z1207807248
CC(C)N1CCC(NC(=O)C=2N=CC=NC2N)C1=O	Z1207680456
CC=1C=CC(=CC1OC(F)F)NC(=O)C=2C=CC=C(C2)NC=3N=CC=CN3	Z1207736826
CC1=CC=C(O1)C2=CC=C(S2)C(=O)NCC3=NN=C4C=CC=CN34	Z1638649010
NC1=NC(=NN1C(=O)C=2C=CC(=CC2)N3CCNC3=O)C4=CC=CC=N4	Z1209979910
CC1=NC(CNC(CO)C=2C=CC(Cl)=C(F)C2)=NO1	Z1641178057
COC=1C=CC(=CC1)N2C=CC(CNC=3N=CN=C(N)C3Cl)=N2	Z1640923741
O=C(NC(=O)C=1C=CC=CC1)NC2=NC=3C=CC=CC3S2	Z415722758
CC(C)C1=NNC(=N1)C2CN(CC(=O)NC3CCOCC3)CCO2	Z1268635492
CCC=1N=NC(NCC=2C=CC=C(C2)C3=NN=CN3)=C(C#N)C1CC	Z1411101102
CC=1C=CC(=CC1)CC(NC(=O)NC=2C=CN(C)N2)C3=CC=CN=C3	Z1230340316
CC=1N=C(CN(C)CC2=NC(=CN2)C=3C=CC=CC3)OC1C	Z1492648198
CC1=NN2C(NCCCN3CCOCC3)=C4CCCC4=NC2=C1C=5C=CC=CC5	Z432420454
CC=1C=CC(=CC1)CN2C(=O)C3=C(N=C4N(CC=5C=CC=CC5)CCN43)N(C)C2=O	Z247610474
CC=1C=CC(C)=C(C1)CN2CCN(CC2)C3=NC4=C(C(=O)NC(=O)N4C)N3CC=5C=CC=CC5	Z238875526
CC(NCC1=CN(C)N=C1C=2C=CC=CC2)C3=NC=CN3C	Z1644896293
CN(C=1C=CC=2N=CC=NC2N1)C3CCC(CO)CC3	Z1414167765
NS(=O)(=O)C=1C=CC=2CCN(CC=3C=CC(F)=CC3)C2C1	Z1299313686
CC(C)CC(NC1CCCSC1)C2=NC(=NO2)C3=NN=CN3	Z1648006747
O=C(NC(C=1C=CC=CC1)C=2C=CC=NC2)C3OCCC4=CC=CC=C43	Z1493230874
O=C(NC=1C=NNC1)NC2CCCN(C2)C=3C=CC=C(F)C3	Z1218342187
O=C(NC=1C=NNC1)N2CCSCC2C=3C=CC(Cl)=CC3	Z1218351580
CCC1=NC=C(CNC(CC=2C=CC(C)=CC2)C=3C=CC=NC3)S1	Z1367148708
CC(C(=O)NCCC=1C=CC=C(C1)C(N)=O)C=2C=CC=3C=CC=CC3C2	Z1373776570
CC=1NC2=NC=NN2C(C=3C=CC(=CC3)N(C)C)C1C(=O)NC4=CC=CC=N4	Z1222312941
O=C(CN1C=CC(=N1)NC(=O)C=2NN=C(C2Br)C3CC3)N4CCOCC4	Z1222905323
CC1CN2CCCCC2CN1C(=O)C=3C=CC(=CC3)CN4CCN(C)CC4	Z1223485679
CNS(=O)(=O)C=1C=C(C=CC1C)NC(=O)CN2CCCC=3OC=CC3C2	Z2150208710
CCC1=NNC(=O)C(CNC(=O)C2=CN=C(OCC3CC3)C(Cl)=C2)=C1CC	Z1656542842
O=C(C=1C=CC(=CC1)OC(F)(F)F)N2CCC(CC2)C=3C=NNC3	Z1230021488
C=1C=C2OCCOC2=CC1C3CCCN3C=4C=C(N=CN4)NCC5CC5	Z1230722038
C1=NN=C2C(=NC=CN12)NCC3COC=4C=CC=CC4C3	Z1230733310
NC=1N=CN(N1)C=2C=CC(=CC2)OCC=3C=CC(Cl)=C(Cl)C3	Z1661756016
O=C1N=C(CCCNC2=NN=C(S2)C=3C=CC=CC3Cl)NN1	Z1661475654
OC(CNC(C=1C=CC(F)=CC1)C=2N=CC=CN2)C3=CC=CO3	Z1662812402
COC(C=1C=CC(Cl)=CC1)C(C)NC(=O)C2=CNN=N2	Z1232478740
CC1CCCCN1CCOC=2C=CC=CC2C3=NC(=NO3)C4=NC=CN4C	Z2158399924
Cl.CN(C(=O)CCN)C(C=1C=CC=CC1)C=2C=CC(F)=CC2	Z1449917821
FC=1C=CC(=CC1)C(CN2C=CN=C2)NCC=3C=CSC3	Z1665472794
FC=1C=CC(=CC1)C(CN2C=CN=C2)NC3CCCC=4C=CC=CC43	Z1665472593
CC=1C=C(CN2C[C@@H](F)C[C@H]2CNCC=3C=CC=4C=NNC4C3)ON1	Z1758828258
CN1N=CC=2C(=NC=NC21)N3CCN(CC4=CN=NS4)CC3	Z2161485770
CC1=NC2=NC=NN2C(C)=C1CCC(=O)N3CCN4CCOCC4C3	Z1667035862
CC(C)(C(=O)N1CCCC(C1)C2=NC(=O)NN2)S(=O)(=O)C3CC3	Z2233225901
CC=1C=C(C=CC1C(F)(F)F)NC(=O)C2=CN=C3NC(=O)NC3=C2	Z2163975464
CCC(C=1C=CN=CC1)N(C)C(=O)C2=NNC(C)=C2C	Z1240590243
CCC=1C=CC=2OC=C(C(=O)NCCC3=NC(N)=NN3)C2C1	Z2233490568
O=C(NCCNC=1C=CC=CN1)C=2C=CC=C(C2)NC=3C=NC=CN3	Z1242021557
CC1=NC(=NO1)C(C)N2CCC=3NN=C(C3C2)C(F)(F)F	Z2168843703
NS(=O)(=O)C=1C=CC=2CCN(CC=3C=CON3)C2C1	Z1299319561
CC1=CSC(=N1)C=2C=CC=C(C2)C(=O)NC(C)CN3C=CN=C3	Z1246523443
CC=1N=CC(C(=O)N2CC3CCC(N)C3C2)=C(C)N1	Z2393996708
CC=1N=C(NC(=O)CNC(=O)C2=CC=CS2)N(C)N1	Z1674581188
CC=1C=CC(=CC1)N2N=NN=C2NCCN3C=CN=C3	Z1675194626
CNC1=NN=C(CC(=O)NC2CCCN(CC=3C=CC=CC3)C2)S1	Z1675125790
O=C(NC=1C=CC(Cl)=CC1F)C=2C=C(F)C=CC2N3C=CN=C3	Z1250578781
CCOC=1C(Cl)=CC(=CC1OC)C(=O)N(C)CC2=NC(C)=NN2	Z1250695055
O=C(NC=1C=CN=CC1F)NC2CCN(CC3CCOC3)CC2	Z1677759368
CCC=1C=C(NC(CCO)CSC)N2N=CN=C2N1	Z1252451212
C=1C=CC(=CC1)OC=2C=CC(=CN2)C3=NOC(=N3)C4CC54CCOCC5	Z1959805521
NC(=O)C(CC=1C=CC=CC1)NC(=O)C=2C=CC(F)=C(Cl)C2F	Z1679807486
COCCS(=O)(=O)NC1=CC=C2C=CN(CCN(C)C)C2=C1	Z1255185324
CC(=O)N1CCN(CC2=CN=C3N=C(C)C=C(C)N23)C(C)(C)C1	Z1681933037
CN1C=CN=C1CC2CCCN(CC=3C=CC=4C=NNC4C3)C2	Z1681933778
F[C@H]1C[C@@H](CNCC=2C=CC=3C=NNC3C2)N(CC=4C=NC=NC4)C1	Z1758766761
O=C(NC=1C=C(NN1)C2CCCC2)C3CN(CC=4C=CC=CC4)CCO3	Z1256362888
CC=1C=CC=C(C1)NC2CCN(CCN3C=NC4=C3C(=O)N(C)C(=O)N4C)CC2	Z1256675841
O=C(CCCN1C=CN=C1)NC2=NN=C(N2)C3=CC=CC4=CC=CC=C34	Z1256945164
CC1=NN=C(N1)C=2C=CC(=CC2)C3=NC(COC=4C=CC=CC4)=NO3	Z1416532342
CN1CCN(CC1C2=NC=CN2)C(=O)CCN3C=NC=4C=CC=CC43	Z1757107213
FC=1C=C(F)C=C(C1)CC2=NOC(=N2)C3CCC=4C=NNC4C3	Z1683589321
CCN(CC1=CNC=2C=CC=CC12)C(=O)C=3C=C(C=CN3)N4CCOCC4	Z1798275983
CC(C(=O)NC=1C=CC(O)=C(C1)CN2CCOCC2)C=3C=CC=CC3	Z1727256006
O=C1NCCN(CC=2C=NN(C2)C=3C=CC=CC3F)C=4C=CC=CC14	Z2177119921
CN(C)CCOC=1C=CC=C(C1)C2=NOC(=N2)C3CCC=4NN=CC4C3	Z1684841839
CCC1=NN(C)C(CC)=C1CC(=O)NC=2C=CC(=CC2)C3=NC(=NN3)C4CC4	Z1839348046
CN1C=C(C=N1)C2CCCN(C2)C=3N=CN=C(N)C3Cl	Z2179248933
FC=1C=CC(=CC1)C(NCCN2C=CN=C2)C3=NC=CN3	Z1782255279
CN(CCSC1=CN=NN1)CC=2C=CC(F)=CC2	Z1686608941
CN(CCN1C(=O)ON=C1C=2C=NC=CN2)CC=3C=CC(F)=CC3	Z1686605200
CC1=NC=2C=CC=CC2N1CCCNC3=NC=4C=CC=CC4N3C	Z1454313992
CC1=NOC(C)=C1COC2CCN(C2)C(=O)C=3C=CC(=CC3)N4CCNC4=O	Z1686738355
CN1C=CC(=N1)C(NCC2=CSN=N2)C=3C=CC(Cl)=CC3	Z1687449223
CC=1C=CNC1C(=O)NCC2CCCCN(CC=3C=CC=CC3)C2	Z2181685331
CC=1C=CC(=CC1NS(=O)(=O)C=2C=CC=C(C2)C3=NN=NN3C)C(=O)NC4CC4	Z1265622012
CC(NC(=O)C1CCN(CC1)C(=O)C=2C=CC=CC2)C(=O)N3CCCCC3C	Z1266502564
O=C(CCCC1=NC(=NO1)C2CC2)NC=3C=CC(=NC3)NC(=O)C=4C=CC=CC4	Z1267020199
CN1CCN(CC1)C(C(=O)NC=2C=CC=3CCS(=O)(=O)C3C2)C=4C=CC=CC4	Z1433421166
CC1=NNC(=N1)C2CN(CCO2)C(C)C(=O)NC(C)CC3=CC=CO3	Z1268635128
CC1=NNC(=N1)C2CN(CCO2)C(C)C(=O)NC(C)CN3C=CN=C3	Z1268635279
CNC=1C=C(N=CN1)N2CCCC2CNC3=NC(C)=C(C#N)C=C3Cl	Z2185680493
CC1=NNC(=N1)C2CN(CC(=O)NC3=CC(=NO3)C(C)C)CCO2	Z1268946713
CCC1CN(CCN1C(=O)C=2C=NC(C)=NC2N)C=3C=CC=CC3	Z1691373461
NC(=O)C1=CC(=NN1)C2CCCN(C2)C(=O)CCC3=CC=CS3	Z1269647916
NC(=O)C1=CC(=NN1)C2CCCN(C2)C(=O)CCC3=CSC=N3	Z1269680945
CC=1C=CC=CC1CCC(=O)N2CCCC(C2)C=3C=C(NN3)C(N)=O	Z1269648343
NC1=NOC(CCNC=2N=C(CN3CCOCC3)N=C4SC=C(C=5C=CC=CC5)C24)=N1	Z1270085801
O=C(NC1=NN=NN1)C2CCCC=3C=CC=CC32	Z1229932738
CN1C=NN=C1NC(=O)C=2C=CC=C(C2)N3C=NN=N3	Z1694796320
CC(C(=O)NC=1C=CC(=NC1)NC(=O)C2CC2)N3C(C)CCC3C	Z1695873251
CCOC=1C=CC(=CC1)C(=O)NC2=NN=CN2C	Z1695755499
CC1=NNC(=N1)C2CN(CCO2)C=3C=CC(C#N)=CC3C(F)(F)F	Z1357242235
O=C(NC1CCCN(C1)C=2C=CC(=CC2)OC(F)F)C3=CNN=N3	Z1275135145
COC(CNC(=O)C=1C=NNC1)C=2C=CC=C(Cl)C2	Z1275713659
CNC=1C=C(N=CN1)N2CCCC2CNC(=O)C3=CC(F)=CC=C3C	Z1275664896
CC1=NN=C(N1)C=2C=CC(=CC2)C(=O)NC3CCC=4C=CC(F)=CC43	Z1314558022
NC1=NOC(CCNC(=O)CC=2C=CC=C(Br)C2)=N1	Z1333941016
CC1C(=O)NC=2C=CC=CC2N1C(=O)C=3C=C(N=C4C=CC=CC34)C5=CC=CO5	Z1311066569
CC=1C=NC=CC1NC(=O)N2CCN(CC2)C3=CC(=NN3)C4CC4	Z1751184827
CN(C1CCCN(CC=2C=CC=CC2)C1)S(=O)(=O)C3=CNC=N3	Z1312297322
CC(CC(=O)NCCNC=1N=CC=CN1)CC=2C=CC=C(F)C2	Z1313464476
O=C(NCC1CCN(C1)C=2C=CC=CC2)C3=CNC4=CC=CN=C34	Z1936466777
CCC(C)N1N=CC(C(=O)N2CCCC(C2)C=3C=CN=C(N)N3)=C1C4CC4	Z1937350462
CCC1=NNC(C(=O)NCC2=NN=C(S2)C(C)(C)C)=C1Br	Z1927387491
CC(C)C1CN(C(=O)CCCCC2=CNN=N2)C3=CC=CC=C3N1	Z1705035083
N#CC1CN(CCN1C2CC2)C(=O)CCCCC3=CNN=N3	Z1704967539
NS(=O)(=O)C1=CC=C2CCN(CC3=NC=4C(F)=CC=CC4N3)C2=C1	Z1299316862
CC=1C=CC(=CC1C)C2=CSC3=NC=NC(NCCN4C=NN=C4C5CC5)=C23	Z1383884062
C1=NN2C(=CC(=NC2=N1)C=3C=CC=CC3)N4CCN(CC4)C5CCSC5	Z1398422522
CC(CNC(=O)C1=CNN=C1C=2C=CC=CC2)CN3C=CN=C3	Z1325341053
O=C(CCC1=NC(=NO1)C2=NN=CN2)N3CCC(C3)C=4C(F)=CC=CC4F	Z1713113966
NS(=O)(=O)C=1C=CC=2CCCN(CC=3C=CN(N3)C=4C=CC(F)=CC4)C2C1	Z1317948675
CC(NC(C)C(C=1C=CC=CC1)N(C)C)C=2C=NC=CN2	Z1715938707
O=C(NC1=CC=NN1C=2C=CC=C(F)C2)C=3C=CC4=NC=CN4C3	Z1716177148
CC(NC=1N=CN=C2C(F)=CC=CC12)C=3C=CC=C(C3)N4C=CN=C4	Z1823662831
FC(F)OC=1C=CC=CC1CCNC=2N=CC=CN2	Z1822633554
CC=1C=CC(C)=C(C1)S(=O)(=O)NC=2C=CC(=CC2)C(=O)NCC3=CNN=N3	Z1331708977
Cl.CN1CCN(C(=O)C=2C=CC3=NOC(C=4C=CC=CC4)=C3C2)C(CN)C1	Z1457888240
CCC(=O)N1CCN(CC1)C2=NC3=C(C(=O)NC(=O)N3C)N2CC=4C=CC=C5C=CC=CC45	Z1824356021
CC=1NN=C2N=CC(=CC12)C(=O)N3CCCCCO3	Z1824925614
CC(C)(C)C=1N=NSC1C(=O)NC=2C=CC=3NN=CC3C2	Z1827745799
CCC(NC(=O)C=1C=CC=C(C1)C(N)=O)C2CN(CC=3C=CC=CC3)CCO2	Z1422725599
CC=1N=CC=C(N1)NC2CCOC3(CCCCC3)C2	Z1446847564
CC=1C=C(NC(=O)C2=CC(CC(C)C)=NN2)NN1	Z1326403083
CC1=NN=NN1CC=2N=C(N)N=C(N2)NC=3C=CC=CC3	Z1742702979
CN1CC[C@@H](CNC(=O)C=2N=CC=NC2N)[C@@H]1C=3C=CC=NC3	Z1756378830
CC(C)C1OCCCC1CNC(=O)C=2C=CC(=CC2)C3=NC=NN3	Z1719994136
